,EVSE ID,User Id,Plug In Event Id,Firmware Ver.,Plug Connect Time,Plug Connect Time Zone,Plug Disconnect Time,Plug Disconnect Time Zone,Power Start Time,Power Start Time Zone,Power End Time,Power End Time Zone,Peak Power (AC kW),Rolling Avg. Power (AC kW),Energy Consumed (AC kWh),Port,Station Name,MAC Address,Org Name,Start Time,Start Time Zone,End Time,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings,Port Type,Address 1,Address 2,City,State/Province,Postal Code,Country,Latitude,Longitude,Currency,Fee,Ended By,Driver Postal Code
25,212301,348863.0,321279121,4.3.5.60,10/31/2018 9:39,MDT,,,10/31/2018 9:39,MDT,,,,,,2,PACKSIZE / CLEAN AIR 2,0024:B100:0002:7F83,Leaders For Clean Air,10/31/2018 9:39,MDT,10/31/2018 16:27,MDT,6:48:22,2:22:10,13.759203,0.0,1.7269999999999999,Level 2,3784 Commons Ln,,Salt Lake City,Utah,84104.0,United States,40.74235153,-111.9812622,USD,,Plug Out at Vehicle,84065.0
26,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 9:39,MDT,10/31/2018 9:44,MDT,6.131,5.777,0.52796,2,,,,,,,,,,,,,,,,,,,,,,,,,
27,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 9:45,MDT,10/31/2018 9:59,MDT,6.122999999999999,6.061,1.515233,2,,,,,,,,,,,,,,,,,,,,,,,,,
28,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 10:00,MDT,10/31/2018 10:14,MDT,6.06,6.005,1.501306,2,,,,,,,,,,,,,,,,,,,,,,,,,
29,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 10:15,MDT,10/31/2018 10:29,MDT,6.035,6.01,1.502442,2,,,,,,,,,,,,,,,,,,,,,,,,,
30,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 10:30,MDT,10/31/2018 10:44,MDT,6.029,5.982,1.495555,2,,,,,,,,,,,,,,,,,,,,,,,,,
31,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 10:45,MDT,10/31/2018 10:59,MDT,6.063,6.0329999999999995,1.5083090000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,
32,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 11:00,MDT,10/31/2018 11:14,MDT,6.042999999999999,5.919,1.479729,2,,,,,,,,,,,,,,,,,,,,,,,,,
33,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 11:15,MDT,10/31/2018 11:29,MDT,6.077999999999999,6.03,1.5076120000000002,2,,,,,,,,,,,,,,,,,,,,,,,,,
34,212301,348863.0,321279121,4.3.5.60,,,,,10/31/2018 11:30,MDT,10/31/2018 11:44,MDT,6.097,6.04,1.510011,2,,,,,,,,,,,,,,,,,,,,,,,,,
